order_item_id,user_decision
6120,1
6132,0
6133,0
6139,1
6141,0
6152,0
6157,0
6175,1
6182,0
6186,0
6188,1
6194,1
6196,1
6202,0
6204,1
6214,0
6221,0
6225,0
6227,0
6244,1
6258,1
6267,0
6281,0
6287,1
6321,1
6328,0
6330,0
6339,1
6347,1
6366,0
6371,0
6382,0
6392,0
6407,0
6425,1
6437,0
6439,0
6443,1
6455,0
6458,0
6473,1
6475,1
6481,0
6485,1
6533,0
6546,1
6572,1
6592,0
6596,1
6624,0
6626,0
6637,1
6644,1
6650,1
6675,1
6685,0
6706,0
6714,1
6719,0
6722,1
6727,0
6754,0
6771,0
6781,1
6785,1
6788,1
6801,0
6810,1
6819,0
6832,0
6841,0
6849,1
6855,1
6861,1
6892,1
6894,0
6895,0
6898,1
6901,1
6902,0
6918,1
6922,1
6929,1
6934,0
6942,0
6949,0
6951,1
6958,1
6969,0
6972,0
6987,0
6997,0
7006,0
7011,0
7027,0
7031,0
7032,0
7033,1
7042,0
7047,1
7053,1
7062,1
7065,1
7077,0
7078,0
7112,1
7126,1
7138,0
7151,0
7154,0
7164,0
7173,0
7175,0
7194,0
7198,0
7216,1
7227,0
7228,0
7230,0
7233,0
7247,0
7252,1
7259,1
7262,0
7266,1
7268,1
7274,0
7286,0
7301,1
7321,0
7324,0
7328,0
7335,1
7336,1
7341,0
7350,0
7359,0
7389,0
7395,0
7405,0
7435,0
7462,0
7476,0
7482,1
7491,0
7493,0
7499,0
7500,0
7506,0
7531,0
7533,0
7544,0
7554,1
7556,0
7562,0
7574,0
7586,0
7606,0
7641,0
7681,0
7692,0
7698,0
7700,0
7713,0
7730,1
7749,0
7752,0
7772,1
7789,0
7809,0
7818,1
7851,0
7866,1
7875,1
7885,0
7892,1
7913,0
7917,1
7920,0
7934,0
7959,1
7980,0
7982,0
8006,1
8013,0
8014,0
8026,1
8031,0
8041,1
8052,1
8064,0
8065,0
8072,1
8080,1
8084,0
8099,0
8106,0
8126,0
8130,0
8153,1
8159,0
8163,1
8166,1
8181,0
8202,1
8227,0
8233,1
8241,0
8262,0
8277,0
8302,1
8349,1
8351,1
8369,0
8372,0
8375,0
8390,0
8394,0
8423,0
8449,0
8453,0
8463,1
8470,0
8475,0
8485,0
8495,1
8514,1
8523,0
8531,1
8533,1
8539,0
8555,1
8571,1
8578,1
8601,0
8613,0
8632,0
8640,0
8656,1
8660,0
8701,0
8702,0
8709,1
8720,1
8739,0
8800,1
8840,1
8845,0
8851,0
8861,0
8869,0
8880,0
8883,0
8890,0
8909,0
8920,0
8943,1
8945,0
8956,0
8958,0
8959,0
8969,0
8971,1
8984,1
9012,1
9017,0
9018,0
9027,0
9042,0
9047,0
9054,0
9070,1
9082,0
9095,0
9098,0
9100,0
9102,0
9115,1
9126,0
9130,0
9144,0
9155,0
9189,0
9201,0
9210,1
9219,0
9222,0
9267,0
9285,1
9293,0
9304,0
9325,1
9346,0
9372,1
9392,0
9409,1
9417,0
9464,0
9467,0
9482,0
9484,0
9490,0
9502,1
9515,0
9520,0
9523,1
9527,0
9584,0
9607,1
9624,0
9644,0
9673,0
9677,0
9679,0
9696,1
9706,0
9715,0
9719,0
9720,1
9724,0
9729,0
9732,0
9742,0
9743,0
9748,0
9764,0
9771,0
9788,0
9793,0
9795,0
9825,0
9831,0
9848,1
9860,0
9865,0
9890,0
9903,0
9931,1
9960,1
9961,1
9976,0
9993,0
10007,1
10008,1
10010,1
10026,0
10036,0
10041,0
10052,1
10054,0
10060,0
10065,0
10069,0
10078,0
10086,0
10104,0
10110,0
10115,0
10118,0
10136,0
10140,1
10141,1
10147,0
10155,0
10158,0
10188,1
10195,0
10208,1
10217,1
10222,0
10249,1
10250,0
10253,0
10259,0
10265,0
10266,0
10276,0
10283,0
10284,0
10286,0
10289,1
10291,1
10297,0
10305,1
10317,1
10322,0
10330,0
10332,0
10337,0
10344,0
10360,1
10361,1
10364,0
10374,1
10378,0
10380,0
10383,0
10389,0
10402,0
10404,0
10412,1
10413,0
10430,0
10432,0
10462,0
10464,0
10485,0
10494,0
10498,0
10500,1
10530,0
10537,0
10541,0
10558,0
10565,0
10576,0
10579,0
10598,0
10629,1
10640,0
10661,1
10663,1
10671,0
10675,0
10678,0
10691,0
10719,0
10721,1
10725,0
10730,0
10733,0
10736,0
10738,0
10749,0
10751,0
10780,0
10800,0
10801,0
10803,0
10814,0
10821,0
10823,0
10825,0
10839,0
10851,1
10852,1
10870,1
10875,0
10896,0
10898,0
10902,1
10917,1
10922,0
10927,0
10954,0
10967,0
10978,0
10986,0
11012,1
11014,1
11049,0
11058,1
11070,0
11089,0
11098,1
11100,0
11109,0
11124,1
11125,0
11144,0
11153,0
11169,1
11171,0
11178,0
11189,1
11196,1
11232,0
11234,0
11235,0
11257,0
11258,0
11285,0
11292,1
11294,1
11301,0
11310,0
11329,0
11345,0
11348,1
11360,1
11388,0
11390,0
11398,0
11409,1
11439,0
11440,0
11444,0
11472,0
11473,0
11480,0
11482,0
11490,0
11508,1
11524,1
11527,0
11549,0
11561,1
11569,1
11595,0
11658,0
11667,0
11679,0
11689,1
11693,1
11695,0
11705,1
11707,0
11718,0
11727,1
11748,0
11750,0
11761,0
11767,0
11778,0
11780,0
11784,0
11801,1
11813,0
11825,0
11837,0
11840,0
11845,0
11855,1
11874,0
11885,0
11888,0
11890,0
11902,0
11913,0
11917,1
11925,0
11948,0
11964,0
11974,0
11992,0
12001,0
12009,0
12015,0
12020,0
12039,0
12042,0
12074,0
12075,0
12079,0
12084,0
12119,0
12129,0
12146,0
12154,0
12164,0
12169,0
12176,0
12188,0
12192,0
12207,0
12216,0
12232,0
12235,0
12252,0
12253,0
12257,0
12272,0
12282,0
12286,0
12293,0
12303,0
12311,0
12312,0
12323,0
12336,0
12338,0
12341,0
12358,0
12373,0
12407,0
12409,0
12415,0
12418,0
12459,0
12463,0
12465,0
12466,0
12467,0
12484,0
12487,0
12533,0
12543,0
12571,0
12572,0
12583,0
12584,0
12591,0
12606,0
12612,0
12638,0
12642,0
12679,0
12696,0
12698,0
12703,0
12709,0
12711,0
12716,0
12744,0
12745,0
12749,0
12759,0
12765,0
12767,0
12776,0
12805,0
12809,0
12814,0
12816,0
12818,0
12829,0
12863,0
12866,0
12878,0
12890,0
12895,0
12900,0
12901,1
12904,0
12914,0
12915,0
12916,0
12927,0
12929,0
12940,0
12958,0
12965,0
12981,0
12992,0
12993,0
12994,0
13003,0
13009,0
13018,0
13049,0
13079,0
13082,0
13098,0
13122,0
13129,0
13134,0
13135,0
13147,0
13151,0
13155,0
13168,0
13172,0
13173,0
13177,0
13178,0
13186,0
13190,0
13200,0
13210,0
13230,0
13231,0
13249,0
13255,0
13270,0
13273,0
13291,0
13304,0
13306,0
13336,0
13337,0
13350,1
13352,0
13358,0
13370,0
13381,0
13384,0
13389,1
13407,0
13422,0
13445,0
13446,0
13456,0
13459,0
13460,0
13462,0
13467,0
13471,0
13473,0
13494,0
13514,0
13536,0
13537,0
13551,0
13554,0
13558,0
13599,0
13605,0
13615,1
13623,0
13624,0
13627,0
13632,0
13652,0
13654,0
13662,0
13663,0
13682,0
13689,0
13719,0
13729,0
13730,0
13734,0
13735,0
13740,0
13753,0
13762,0
13769,0
13781,0
13786,0
13805,0
13811,0
13821,0
13828,0
13829,0
13851,0
13853,0
13861,0
13863,0
13884,0
13888,0
13896,0
13897,0
13915,0
13932,0
13974,0
13975,0
13980,0
13988,0
13997,0
14001,0
14018,0
14019,0
14031,0
14037,0
14038,0
14058,0
14062,0
14063,0
14072,0
14089,0
14093,0
14096,0
14115,0
14116,0
14126,0
14129,0
14135,0
14137,0
14141,1
14142,0
14156,0
14160,0
14162,0
14166,0
14167,0
14179,0
14183,0
14215,0
14237,0
14252,0
14264,0
14268,0
14275,0
14280,0
14281,0
14284,0
14285,0
14289,0
14291,0
14294,0
14301,0
14305,0
14317,0
14323,0
14327,0
14343,0
14347,0
14352,0
14357,0
14359,0
14375,0
14394,0
14399,0
14426,0
14433,0
14445,0
14447,0
14466,0
14468,0
14501,0
14508,0
14509,0
14512,0
14514,0
14528,0
14531,0
14535,0
14540,0
14560,0
14568,0
14583,0
14587,0
14619,0
14621,0
14633,0
14644,1
14646,0
14648,0
14654,0
14656,0
14658,0
14670,0
14672,0
14679,0
14684,1
14691,0
14696,0
14711,0
14719,0
14727,0
14728,0
14730,0
14765,0
14796,0
14812,0
14840,0
14845,0
14848,1
14851,0
14859,0
14872,0
14885,0
14893,0
14899,0
14901,0
14915,0
14927,0
14929,0
14946,0
14952,0
14958,0
14978,0
14989,0
15004,0
15031,0
15034,0
15035,0
15037,0
15041,0
15069,0
15073,0
15077,0
15110,0
15127,0
15134,0
15146,0
15148,0
15153,1
15163,0
15173,0
15186,0
15192,0
15195,0
15197,0
15204,0
15211,0
15217,1
15229,0
15231,0
15239,0
15242,0
15245,0
15248,0
15266,0
15297,0
15301,0
15308,0
15317,0
15327,0
15378,1
15406,0
15445,0
15449,1
15465,0
15468,0
15504,0
15515,0
15520,0
15526,0
15544,0
15548,0
15562,0
15568,0
15571,0
15578,0
15599,0
15611,0
15634,0
15647,0
15650,0
15661,0
15666,1
15688,0
15690,0
15709,0
15711,0
15728,0
15734,0
15739,0
15744,0
15749,0
15758,0
15779,0
15788,0
15805,0
15814,0
15820,0
15825,0
15827,0
15833,0
15835,0
15842,0
15843,0
15852,0
15856,0
15876,0
15880,0
15883,0
15895,1
15918,0
15956,0
15958,0
15965,0
15970,0
15987,0
15993,0
16006,0
16010,0
16011,0
16021,0
16029,0
16034,0
16063,0
16069,0
16072,0
16079,0
16109,0
16131,0
16137,0
16139,0
16151,0
16162,0
16176,0
16191,0
16197,0
16202,0
16204,0
16207,0
16214,0
16240,0
16301,0
16304,0
16312,1
16344,0
16355,0
16371,1
16372,0
16373,0
16392,0
16394,0
16422,1
16424,1
16443,0
16445,0
16456,0
16458,0
16464,0
16467,0
16475,0
16490,0
16509,0
16512,0
16525,0
16527,0
16544,0
16549,1
16565,0
16568,0
16573,0
16577,0
16582,0
16584,1
16596,0
16601,0
16604,0
16617,0
16626,0
16629,0
16630,0
16648,0
16650,0
16651,0
16657,0
16678,0
16708,0
16715,0
16717,0
16719,0
16729,0
16747,0
16751,0
16754,0
16778,0
16786,0
16787,0
16799,0
16806,0
16808,0
16811,0
16837,0
16870,0
16880,0
16891,1
16899,0
16900,0
16916,0
16926,0
16936,0
16942,0
16964,0
16971,0
17002,0
17017,0
17019,0
17025,0
17039,0
17046,0
17047,0
17054,0
17058,0
17070,0
17080,0
17081,0
17084,0
17095,0
17100,0
17115,0
17131,0
17135,0
17142,0
17165,1
17175,0
17177,0
17186,0
17192,0
17193,0
17198,0
17202,0
17204,0
17227,0
17245,0
17253,0
17265,0
17276,0
17278,0
17307,0
17314,0
17316,0
17322,0
17329,0
17331,0
17333,0
17338,0
17344,0
17354,0
17360,0
17372,0
17373,0
17374,0
17378,0
17383,0
17386,0
17411,0
17420,0
17425,0
17437,0
17450,1
17453,0
17478,0
17484,0
17485,0
17489,0
17498,0
17501,0
17507,0
17519,0
17520,0
17533,0
17537,0
17544,0
17550,0
17554,0
17574,0
17579,0
17591,0
17596,0
17597,0
17603,0
17607,1
17612,0
17614,1
17621,0
17629,0
17647,1
17648,0
17671,0
17729,0
17731,0
17738,0
17761,0
17775,0
17791,0
17794,0
17825,0
17834,0
17837,0
17844,0
17858,0
17863,1
17865,0
17878,0
17879,0
17886,0
17906,0
17921,0
17926,0
17927,0
17935,1
17938,0
17957,0
17960,0
17962,0
17968,0
17974,1
17989,0
17990,0
17996,0
17998,0
18006,0
18007,0
18014,0
18019,0
18020,0
18026,0
18028,0
18046,0
18058,1
18063,1
18087,0
18092,0
18110,0
18111,0
18114,0
18118,0
18130,0
18131,0
18141,0
18149,0
18165,0
18173,0
18177,0
18203,0
18206,1
18210,0
18224,0
18225,0
18226,0
18231,0
18236,0
18247,0
18261,0
18270,1
18288,0
18305,0
18322,0
18324,0
18329,0
18336,0
18365,0
18373,0
18380,0
18383,1
18385,1
18387,1
18403,0
18407,0
18416,0
18418,0
18421,0
18437,0
18440,0
18480,0
18487,0
18525,0
18574,0
18583,0
18599,0
18600,0
18602,0
18607,0
18611,0
18617,0
18620,0
18622,0
18627,0
18636,0
18638,0
18639,0
18654,1
18659,0
18662,0
18672,0
18674,0
18677,0
18683,0
18687,0
18697,0
18724,0
18739,0
18743,0
18748,0
18750,0
18751,0
18756,0
18762,1
18768,0
18773,0
18779,0
18803,0
18807,0
18809,0
18812,0
18816,0
18847,0
18879,0
18885,0
18892,0
18903,0
18909,1
18911,0
18912,0
18946,0
18961,0
18970,0
18972,0
18978,0
18981,0
18982,0
18988,0
18993,0
18994,0
18996,0
19004,1
19034,0
19044,0
19068,0
19073,0
19075,0
19079,0
19110,1
19115,0
19134,0
19143,0
19152,0
19164,0
19173,0
19176,0
19195,0
19202,0
19239,1
19251,0
19252,0
19254,0
19255,0
19263,0
19271,0
19276,0
19329,0
19333,0
19337,0
19341,0
19347,0
19352,0
19360,0
19367,0
19380,0
19383,0
19399,0
19403,0
19407,0
19421,0
19427,0
19430,0
19435,0
19438,0
19443,0
19446,0
19457,0
19467,1
19477,0
19480,0
19483,0
19487,0
19495,0
19500,0
19501,0
19520,0
19522,0
19547,1
19563,0
19570,0
19592,0
19599,0
19619,0
19621,0
19631,0
19634,0
19640,0
19648,0
19649,0
19657,0
19674,0
19675,0
19677,1
19687,0
19739,0
19743,0
19744,0
19755,0
19768,0
19770,0
19785,1
19815,0
19828,0
19835,0
19848,0
19858,0
19868,0
19873,0
19896,0
19924,0
19928,1
19931,0
19935,1
19958,0
19968,0
19969,0
19970,0
19972,0
19988,0
20010,0
20016,0
20018,0
20030,0
20035,1
20039,0
20073,0
20093,0
20096,0
20138,0
20162,0
20166,0
20208,0
20213,0
20228,0
20229,0
20244,0
20245,0
20247,0
20282,0
20284,0
20289,0
20304,0
20310,0
20314,0
20324,0
20329,1
20359,1
20361,0
20362,0
20372,0
20373,0
20376,0
20403,0
20408,0
20413,0
20435,0
20446,0
20449,0
20461,0
20462,0
20466,0
20470,0
20474,1
20478,0
20509,0
20521,0
20529,0
20539,0
20547,0
20552,0
20562,0
20583,0
20587,0
20594,0
20636,0
20642,0
20644,1
20650,0
20651,0
20662,0
20664,0
20670,0
20676,0
20679,0
20690,0
20730,0
20745,0
20746,0
20752,0
20768,0
20783,0
20807,0
20813,0
20819,0
20824,0
20825,0
20849,0
20851,0
20857,0
20858,0
20872,0
20889,0
20894,0
20896,0
20913,1
20917,1
20963,0
20965,0
20979,0
20983,0
20984,0
20990,0
20997,0
21022,0
21023,0
21029,0
21032,0
21034,0
21036,0
21041,0
21043,0
21054,1
21056,0
21066,0
21090,0
21109,0
21118,0
21133,0
21152,0
21174,0
21208,0
21212,0
21213,0
21221,0
21227,0
21230,0
21246,0
21272,0
21275,0
21285,0
21301,1
21308,0
21315,0
21322,0
21332,0
21339,0
21341,0
21342,0
21350,0
21390,0
21392,0
21396,0
21402,0
21408,0
21413,1
21453,0
21461,0
21462,0
21470,0
21491,1
21499,0
21526,0
21531,0
21547,0
21584,0
21601,0
21621,0
21623,0
21628,0
21634,0
21637,0
21639,0
21648,1
21651,0
21694,0
21697,0
21701,0
21712,0
21717,0
21719,0
21732,1
21738,0
21741,0
21744,0
21773,0
21782,0
21795,0
21804,0
21807,0
21811,0
21813,0
21834,0
21859,0
21871,0
21897,0
21898,0
21904,1
21909,0
21912,0
21916,0
21921,0
21943,0
21955,0
21960,0
21966,1
21975,0
21976,0
21984,0
21986,0
21998,1
22005,0
22006,0
22021,0
22034,0
22036,0
22041,0
22050,0
22054,0
22073,0
22075,0
22079,0
22087,0
22097,0
22112,0
22126,0
22131,1
22153,0
22165,0
22173,0
22177,0
22205,0
22211,0
22216,0
22226,0
22227,0
22229,0
22235,1
22257,0
22279,0
22292,0
22297,0
22305,0
22315,0
22319,0
22327,0
22334,0
22335,0
22362,0
22376,0
22377,0
22388,0
22397,0
22403,0
22405,0
22432,0
22444,0
22464,0
22466,0
22467,0
22468,0
22482,0
22483,0
22488,0
22491,0
22512,0
22517,0
22518,0
22528,0
22552,0
22553,0
22561,0
22577,0
22580,0
22582,0
22589,0
22593,0
22597,0
22598,0
22599,0
22600,0
22605,0
22611,0
22619,0
22628,0
22648,0
22677,0
22678,1
22680,0
22681,0
22691,0
22696,0
22700,0
22704,0
22707,0
22716,0
22718,0
22722,0
22736,0
22749,0
22756,0
22762,0
22773,0
22778,0
22792,0
22794,0
22795,0
22803,0
22810,0
22816,0
22841,0
22903,0
22911,1
22930,0
22931,0
22967,0
22991,0
23008,0
23020,0
23028,0
23030,0
23032,0
23056,0
23064,0
23081,0
23093,1
23112,0
23122,0
23125,0
23127,0
23130,0
23161,0
23163,0
23165,0
23178,0
23188,0
23205,0
23209,0
23218,0
23225,0
23230,1
23231,0
23234,0
23241,0
23242,0
23244,0
23248,1
23260,0
23303,0
23304,0
23323,0
23334,0
23338,0
23351,0
23353,0
23361,0
23386,0
23393,0
23397,0
23404,0
23415,0
23426,0
23433,0
23436,0
23438,0
23446,0
23472,0
23474,0
23481,0
23487,0
23489,0
23490,0
23492,0
23503,0
23515,0
23527,1
23538,0
23543,0
23550,0
23555,0
23568,0
23569,0
23570,0
23573,0
23581,0
23594,0
23612,1
23614,0
23616,1
23617,1
23622,1
23629,0
23639,0
23643,0
23654,0
23656,0
23672,0
23686,0
23711,0
23716,0
23718,0
23721,0
23728,0
23745,0
23754,0
23771,0
23783,0
23795,0
23808,0
23812,0
23836,0
23838,0
23841,0
23842,0
23846,0
23859,0
23863,0
23865,0
23866,0
23890,1
23913,1
23918,0
23920,0
23928,0
23934,0
23943,0
23948,0
23953,0
23957,0
23967,0
23968,0
23988,0
23995,1
24016,0
24024,0
24066,0
24073,0
24094,0
24099,0
24108,0
24109,0
24110,0
24113,0
24117,0
24120,1
24127,0
24159,0
24161,0
24164,1
24177,0
24183,0
24187,0
24190,0
24193,0
24213,0
24217,0
24231,0
24235,0
24242,0
24251,0
24257,0
24261,0
24265,0
24278,0
24289,0
24297,0
24298,0
24312,0
24313,0
24326,0
24328,0
24340,0
24346,0
24375,0
24390,0
24394,0
24409,0
24419,0
24425,0
24434,0
24439,0
24442,0
24451,0
24456,0
24457,0
24461,0
24475,0
24489,0
24499,0
24506,0
24510,0
24513,0
24518,0
24534,0
24543,0
24553,0
24558,0
24567,0
24575,0
24589,0
24597,0
24599,0
24602,0
24622,0
24623,0
24629,0
24638,1
24657,0
24661,0
24681,0
24691,0
24697,0
24700,0
24703,0
24706,0
24725,0
24736,0
24741,0
24752,1
24761,0
24770,0
24773,0
24780,0
24781,1
24804,0
24807,0
24820,0
24822,1
24829,0
24841,0
24842,0
24857,0
24878,0
24886,0
24893,1
24903,0
24905,1
24917,1
24922,1
24940,0
24966,0
24984,1
24997,0
25006,0
25012,1
25025,0
25036,0
25039,0
25047,1
25071,0
25076,0
25081,0
25094,0
25095,0
25099,0
25106,0
25128,1
25157,0
25175,1
25181,0
25195,0
25220,0
25223,1
25231,1
25234,0
25251,0
25266,0
25267,1
25270,1
25271,1
25281,0
25288,0
25300,0
25303,1
25305,1
25306,1
25327,0
25338,0
25354,1
25361,0
25380,1
25388,0
25390,0
25391,1
25395,0
25408,0
25409,0
25417,0
25420,0
25421,0
25435,0
25442,0
25448,0
25464,1
25467,0
25471,0
25474,1
25477,0
25484,1
25492,0
25493,1
25494,0
25514,0
25526,0
25531,0
25542,0
25547,0
25549,0
25553,0
25598,1
25611,0
25616,0
25618,0
25628,0
25632,0
25684,0
25689,0
25691,0
25740,0
25751,0
25753,0
25755,0
25761,0
25779,0
25805,1
25806,0
25807,0
25811,0
25826,0
25852,0
25862,0
25869,0
25877,0
25900,1
25903,1
25908,0
25911,0
25930,0
25937,0
25938,0
25945,0
25948,0
25952,0
25960,1
25983,0
25995,0
26003,0
26009,0
26048,0
26065,0
26068,0
26085,0
26113,1
26115,1
26129,0
26130,1
26140,0
26163,1
26167,1
26178,0
26180,0
26182,0
26187,0
26193,0
26199,0
26220,0
26242,1
26257,0
26262,0
26277,0
26278,0
26289,0
26319,0
26340,0
26356,0
26360,1
26363,0
26365,0
26366,1
26367,1
26371,0
26372,0
26398,1
26402,1
26433,1
26442,0
26450,1
26459,0
26460,0
26466,0
26483,1
26492,0
26495,0
26498,0
26533,0
26544,0
26552,0
26584,0
26594,0
26598,1
26605,0
26612,0
26622,0
26685,0
26689,1
26691,0
26712,1
26718,1
26723,1
26739,0
26748,0
26752,0
26753,0
26766,1
26770,0
26774,0
26790,0
26792,0
26811,1
26814,0
26818,0
26821,0
26824,1
26826,1
26832,0
26860,1
26869,0
26876,0
26891,0
26896,0
26905,0
26912,0
26932,0
26935,1
26969,1
26971,0
26976,1
26983,0
26996,0
27001,0
27014,1
27017,0
27023,1
27025,1
27028,1
27033,0
27053,0
27055,0
27061,0
27065,0
27082,0
27083,1
27098,0
27099,0
27118,0
27139,1
27153,0
27157,0
27166,0
27188,0
27190,0
27193,0
27207,0
27211,1
27238,0
27241,1
27247,0
27253,0
27256,0
27257,0
27290,0
27291,0
27308,0
27309,0
27310,0
27321,1
27345,0
27350,0
27357,0
27358,0
27359,0
27360,0
27374,0
27377,0
27378,0
27393,1
27408,0
27421,1
27428,0
27433,1
27459,0
27478,0
27482,0
27534,0
27535,0
27539,0
27542,1
27565,0
27580,0
27604,0
27611,0
27620,0
27633,0
27637,0
27644,0
27648,1
27653,0
27660,0
27663,1
27668,1
27678,1
27694,1
27723,0
27731,0
27738,0
27766,0
27772,0
27773,0
27791,0
27804,1
27810,0
