order_item_id,user_decision
9464,0
9467,0
9482,0
9484,0
9490,1
9502,0
9515,0
9520,0
9523,0
9527,0
9584,0
9607,0
9624,0
9644,0
9673,0
9677,0
9679,0
9696,0
9706,0
9715,0
9719,0
9720,0
9724,0
9729,0
9732,0
9742,1
9743,0
9748,1
9764,0
9771,0
9788,0
9793,0
9795,1
9825,0
9831,0
9848,0
9860,0
9865,1
9890,0
9903,0
9931,0
9960,1
9961,0
9976,0
9993,1
10007,0
10008,0
10010,0
10026,0
10036,0
10041,0
10052,0
10054,0
10060,0
10065,0
10069,1
10078,0
10086,0
10104,1
10110,0
10115,0
10118,0
10136,0
10140,1
10141,0
10147,0
10155,1
10158,1
10188,0
10195,0
10208,0
10217,1
10222,0
10249,0
10250,0
10253,0
10259,0
10265,0
10266,0
10276,1
10283,0
10284,0
10286,0
10289,0
10291,0
10297,0
10305,0
10317,0
10322,0
10330,0
10332,0
10337,1
10344,0
10360,0
10361,0
10364,0
10374,0
10378,0
10380,0
10383,0
10389,0
10402,0
10404,0
10412,0
10413,0
10430,0
10432,0
10462,0
10464,0
10485,1
10494,0
10498,0
10500,0
10530,1
10537,0
10541,0
10558,0
10565,0
10576,0
10579,1
10598,0
10629,0
10640,0
10661,0
10663,0
10671,0
10675,0
10678,0
10691,0
10719,0
10721,0
10725,0
10730,0
10733,0
10736,0
10738,0
10749,0
10751,0
10780,0
10800,0
10801,0
10803,0
10814,0
10821,0
10823,0
10825,0
10839,1
10851,0
10852,0
10870,0
10875,0
10896,1
10898,0
10902,0
10917,0
10922,1
10927,0
10954,0
10967,0
10978,0
10986,0
11012,0
11014,0
11049,0
11058,1
11070,0
11089,0
11098,0
11100,0
11109,0
11124,0
11125,0
11144,0
11153,0
11169,1
11171,0
11178,0
11189,0
11196,0
11232,0
11234,0
11235,0
11257,0
11258,0
11285,0
11292,0
11294,0
11301,0
11310,0
11329,0
11345,0
11348,0
11360,0
11388,0
11390,0
11398,0
11409,0
11439,0
11440,0
11444,0
11472,0
11473,0
11480,0
11482,0
11490,0
11508,0
11524,0
11527,0
11549,0
11561,0
11569,1
11595,1
11658,0
11667,0
11679,0
11689,0
11693,0
11695,0
11705,0
11707,0
11718,0
11727,0
11748,0
11750,0
11761,1
11767,0
11778,0
11780,0
11784,1
11801,0
11813,0
11825,0
11837,0
11840,0
11845,0
11855,0
11874,0
11885,0
11888,1
11890,0
11902,0
11913,0
11917,0
11925,0
11948,0
11964,1
11974,0
11992,0
12001,1
12009,1
12015,1
12020,0
12039,1
12042,0
12074,0
12075,0
12079,0
12084,0
12119,0
12129,0
12146,0
12154,0
12164,0
12169,0
12176,0
12188,0
12192,0
12207,0
12216,0
12232,0
12235,1
12252,0
12253,0
12257,0
12272,1
12282,0
12286,0
12293,0
12303,0
12311,0
12312,0
12323,0
12336,0
12338,0
12341,0
12358,0
12373,0
12407,0
12409,0
12415,0
12418,0
12459,0
12463,0
12465,0
12466,0
12467,0
12484,0
12487,0
12533,0
12543,0
12571,1
12572,0
12583,1
12584,0
12591,0
12606,0
12612,0
12638,0
12642,0
12679,0
12696,0
12698,0
12703,0
12709,0
12711,0
12716,0
12744,1
12745,0
12749,0
12759,0
12765,0
12767,0
12776,0
12805,0
12809,0
12814,1
12816,0
12818,1
12829,0
12863,0
12866,0
12878,1
12890,0
12895,1
12900,0
12901,0
12904,0
12914,0
12915,0
12916,0
12927,0
12929,0
12940,0
12958,0
12965,0
12981,1
12992,0
12993,0
12994,0
13003,0
13009,0
13018,0
13049,0
13079,0
13082,0
13098,0
13122,0
13129,0
13134,0
13135,0
13147,0
13151,0
13155,0
13168,0
13172,1
13173,1
13177,0
13178,0
13186,1
13190,0
13200,0
13210,0
13230,0
13231,0
13249,0
13255,0
13270,0
13273,0
13291,0
13304,0
13306,0
13336,1
13337,1
13350,0
13352,1
13358,0
13370,0
13381,1
13384,1
13389,1
13407,0
13422,0
13445,0
13446,1
13456,1
13459,0
13460,0
13462,1
13467,0
13471,0
13473,0
13494,0
13514,1
13536,0
13537,0
13551,0
13554,0
13558,0
13599,0
13605,0
13615,0
13623,0
13624,0
13627,0
13632,0
13652,0
13654,0
13662,0
13663,0
13682,0
13689,0
13719,0
13729,0
13730,0
13734,1
13735,0
13740,0
13753,0
13762,0
13769,0
13781,0
13786,0
13805,1
13811,0
13821,0
13828,0
13829,0
13851,0
13853,0
13861,0
13863,0
13884,1
13888,0
13896,0
13897,1
13915,0
13932,0
13974,0
13975,0
13980,0
13988,0
13997,0
14001,0
14018,0
14019,0
14031,0
14037,0
14038,0
14058,0
14062,0
14063,0
14072,0
14089,0
14093,1
14096,0
14115,0
14116,0
14126,0
14129,0
14135,0
14137,0
14141,0
14142,1
14156,0
14160,0
14162,0
14166,0
14167,1
14179,0
14183,1
14215,0
14237,0
14252,0
14264,0
14268,1
14275,0
14280,0
14281,0
14284,1
14285,0
14289,0
14291,0
14294,0
14301,0
14305,0
14317,0
14323,0
14327,1
14343,1
14347,0
14352,1
14357,0
14359,0
14375,0
14394,0
14399,0
14426,0
14433,0
14445,0
14447,0
14466,1
14468,1
14501,0
14508,0
14509,0
14512,0
14514,0
14528,0
14531,0
14535,0
14540,0
14560,0
14568,0
14583,0
14587,0
14619,0
14621,0
14633,0
14644,0
14646,0
14648,0
14654,0
14656,0
14658,0
14670,0
14672,0
14679,0
14684,0
14691,0
14696,0
14711,0
14719,0
14727,0
14728,0
14730,0
14765,0
14796,0
14812,0
14840,0
14845,0
14848,1
14851,0
14859,0
14872,0
14885,0
14893,0
14899,0
14901,0
14915,0
14927,0
14929,0
14946,0
14952,0
14958,0
14978,1
14989,0
15004,0
15031,1
15034,0
15035,1
15037,1
15041,0
15069,0
15073,0
15077,1
15110,0
15127,0
15134,0
15146,1
15148,0
15153,0
15163,0
15173,0
15186,0
15192,0
15195,0
15197,0
15204,0
15211,0
15217,0
15229,0
15231,0
15239,0
15242,0
15245,0
15248,1
15266,0
15297,0
15301,0
15308,0
15317,0
15327,0
15378,0
15406,0
15445,0
15449,0
15465,1
15468,0
15504,0
15515,0
15520,1
15526,1
15544,0
15548,0
15562,0
15568,0
15571,0
15578,0
15599,0
15611,1
15634,1
15647,0
15650,0
15661,0
15666,1
15688,0
15690,0
15709,0
15711,0
15728,0
15734,0
15739,0
15744,0
15749,0
15758,0
15779,0
15788,0
15805,0
15814,0
15820,0
15825,0
15827,0
15833,0
15835,0
15842,0
15843,0
15852,0
15856,0
15876,1
15880,0
15883,0
15895,0
15918,1
15956,0
15958,0
15965,0
15970,1
15987,1
15993,0
16006,0
16010,0
16011,0
16021,0
16029,0
16034,0
16063,0
16069,0
16072,0
16079,1
16109,0
16131,0
16137,0
16139,0
16151,0
16162,1
16176,1
16191,0
16197,0
16202,0
16204,1
16207,0
16214,0
16240,0
16301,0
16304,0
16312,0
16344,0
16355,0
16371,1
16372,1
16373,0
16392,0
16394,1
16422,1
16424,1
16443,0
16445,0
16456,0
16458,0
16464,0
16467,0
16475,0
16490,1
16509,0
16512,0
16525,0
16527,0
16544,1
16549,1
16565,0
16568,0
16573,0
16577,0
16582,0
16584,0
16596,0
16601,0
16604,0
16617,0
16626,1
16629,0
16630,0
16648,0
16650,0
16651,0
16657,0
16678,0
16708,0
16715,1
16717,0
16719,0
16729,0
16747,0
16751,1
16754,0
16778,0
16786,1
16787,1
16799,0
16806,0
16808,0
16811,0
16837,0
16870,1
16880,0
16891,1
16899,0
16900,0
16916,0
16926,0
16936,1
16942,0
16964,0
16971,0
17002,1
17017,0
17019,1
17025,0
17039,0
17046,1
17047,0
17054,0
17058,0
17070,0
17080,0
17081,0
17084,1
17095,0
17100,1
17115,0
17131,0
17135,0
17142,0
17165,0
17175,0
17177,0
17186,0
17192,0
17193,0
17198,1
17202,0
17204,1
17227,1
17245,0
17253,0
17265,0
17276,0
17278,0
17307,0
17314,0
17316,0
17322,0
17329,0
17331,0
17333,0
17338,0
17344,0
17354,0
17360,1
17372,0
17373,0
17374,0
17378,0
17383,1
17386,0
17411,0
17420,0
17425,0
17437,0
17450,0
17453,0
17478,0
17484,0
17485,1
17489,0
17498,0
17501,0
17507,0
17519,0
17520,1
17533,1
17537,0
17544,0
17550,0
17554,0
17574,0
17579,0
17591,0
17596,1
17597,0
17603,0
17607,0
17612,0
17614,0
17621,1
17629,0
17647,0
17648,0
17671,0
17729,1
17731,0
17738,0
17761,0
17775,0
17791,1
17794,0
17825,0
17834,1
17837,0
17844,0
17858,0
17863,0
17865,0
17878,1
17879,1
17886,0
17906,1
17921,0
17926,0
17927,0
17935,0
17938,0
17957,0
17960,0
17962,0
17968,1
17974,1
17989,0
17990,0
17996,1
17998,1
18006,0
18007,0
18014,1
18019,1
18020,0
18026,1
18028,0
18046,0
18058,0
18063,0
18087,0
18092,1
18110,1
18111,1
18114,0
18118,1
18130,0
18131,0
18141,1
18149,1
18165,1
18173,0
18177,0
18203,0
18206,1
18210,0
18224,0
18225,0
18226,1
18231,0
18236,0
18247,0
18261,0
18270,1
18288,0
18305,1
18322,0
18324,0
18329,0
18336,1
18365,0
18373,1
18380,0
18383,0
18385,0
18387,0
18403,0
18407,0
18416,0
18418,0
18421,0
18437,0
18440,0
18480,0
18487,1
18525,1
18574,1
18583,1
18599,0
18600,1
18602,0
18607,0
18611,0
18617,0
18620,0
18622,1
18627,0
18636,0
18638,0
18639,0
18654,0
18659,0
18662,1
18672,1
18674,1
18677,0
18683,0
18687,1
18697,1
18724,1
18739,1
18743,1
18748,0
18750,0
18751,0
18756,1
18762,0
18768,0
18773,0
18779,1
18803,1
18807,0
18809,0
18812,1
18816,0
18847,0
18879,0
18885,0
18892,1
18903,0
18909,0
18911,0
18912,0
18946,0
18961,0
18970,1
18972,1
18978,1
18981,0
18982,0
18988,0
18993,1
18994,0
18996,1
19004,0
19034,0
19044,0
19068,0
19073,0
19075,0
19079,0
19110,0
19115,0
19134,0
19143,1
19152,0
19164,1
19173,0
19176,1
19195,1
19202,0
19239,1
19251,0
19252,0
19254,0
19255,0
19263,1
19271,1
19276,0
19329,0
19333,1
19337,0
19341,1
19347,0
19352,1
19360,0
19367,0
19380,0
19383,0
19399,1
19403,1
19407,0
19421,0
19427,0
19430,0
19435,0
19438,1
19443,1
19446,1
19457,1
19467,0
19477,0
19480,0
19483,0
19487,0
19495,0
19500,0
19501,0
19520,0
19522,0
19547,0
19563,0
19570,0
19592,0
19599,0
19619,0
19621,1
19631,0
19634,1
19640,1
19648,0
19649,0
19657,0
19674,0
19675,0
19677,0
19687,0
19739,1
19743,1
19744,0
19755,0
19768,0
19770,0
19785,0
19815,0
19828,0
19835,0
19848,0
19858,0
19868,0
19873,0
19896,0
19924,0
19928,0
19931,1
19935,0
19958,0
19968,0
19969,0
19970,0
19972,0
19988,0
20010,0
20016,0
20018,0
20030,0
20035,0
20039,0
20073,1
20093,0
20096,0
20138,0
20162,0
20166,1
20208,0
20213,0
20228,0
20229,0
20244,0
20245,0
20247,0
20282,0
20284,0
20289,0
20304,0
20310,1
20314,0
20324,0
20329,0
20359,1
20361,0
20362,0
20372,0
20373,0
20376,0
20403,0
20408,0
20413,0
20435,1
20446,0
20449,0
20461,0
20462,1
20466,1
20470,1
20474,1
20478,0
20509,0
20521,0
20529,0
20539,1
20547,1
20552,0
20562,0
20583,0
20587,1
20594,0
20636,0
20642,0
20644,0
20650,1
20651,1
20662,0
20664,0
20670,0
20676,0
20679,0
20690,0
20730,0
20745,0
20746,0
20752,1
20768,0
20783,1
20807,0
20813,1
20819,0
20824,1
20825,1
20849,1
20851,0
20857,1
20858,0
20872,1
20889,1
20894,1
20896,1
20913,0
20917,0
20963,0
20965,1
20979,1
20983,1
20984,1
20990,1
20997,1
21022,1
21023,1
21029,0
21032,1
21034,0
21036,1
21041,0
21043,1
21054,0
21056,0
21066,1
21090,1
21109,0
21118,1
21133,1
21152,1
21174,1
21208,1
21212,1
21213,1
21221,1
21227,1
21230,1
21246,1
21272,0
21275,1
21285,1
21301,0
21308,1
21315,0
21322,1
21332,0
21339,0
21341,0
21342,1
21350,1
21390,0
21392,1
21396,1
21402,1
21408,1
21413,0
21453,0
21461,0
21462,0
21470,1
21491,0
21499,0
21526,0
21531,0
21547,0
21584,1
21601,0
21621,1
21623,0
21628,1
21634,1
21637,0
21639,1
21648,0
21651,0
21694,1
21697,0
21701,0
21712,0
21717,0
21719,1
21732,0
21738,1
21741,1
21744,1
21773,1
21782,1
21795,1
21804,1
21807,0
21811,0
21813,1
21834,1
21859,1
21871,1
21897,0
21898,1
21904,1
21909,1
21912,0
21916,1
21921,0
21943,1
21955,0
21960,0
21966,0
21975,1
21976,1
21984,0
21986,1
21998,1
22005,1
22006,1
22021,0
22034,0
22036,0
22041,1
22050,1
22054,0
22073,1
22075,1
22079,0
22087,0
22097,0
22112,1
22126,1
22131,1
22153,0
22165,0
22173,1
22177,0
22205,0
22211,1
22216,1
22226,0
22227,1
22229,1
22235,0
22257,1
22279,1
22292,0
22297,1
22305,0
22315,1
22319,1
22327,0
22334,1
22335,0
22362,0
22376,1
22377,1
22388,1
22397,0
22403,1
22405,1
22432,1
22444,1
22464,1
22466,1
22467,1
22468,1
22482,0
22483,0
22488,1
22491,1
22512,1
22517,1
22518,1
22528,0
22552,0
22553,0
22561,1
22577,1
22580,0
22582,0
22589,1
22593,0
22597,0
22598,1
22599,1
22600,1
22605,1
22611,1
22619,1
22628,0
22648,1
22677,1
22678,1
22680,0
22681,0
22691,1
22696,1
22700,0
22704,0
22707,0
22716,1
22718,1
22722,0
22736,1
22749,1
22756,0
22762,1
22773,1
22778,1
22792,1
22794,0
22795,0
22803,1
22810,1
22816,1
22841,0
22903,0
22911,1
22930,1
22931,0
22967,0
22991,0
23008,1
23020,0
23028,1
23030,1
23032,0
23056,1
23064,1
23081,0
23093,1
23112,1
23122,1
23125,0
23127,0
23130,1
23161,1
23163,0
23165,1
23178,1
23188,1
23205,0
23209,0
23218,1
23225,0
23230,1
23231,1
23234,0
23241,0
23242,0
23244,0
23248,1
23260,1
23303,0
23304,1
23323,1
23334,1
23338,1
23351,1
23353,0
23361,1
23386,1
23393,0
23397,1
23404,1
23415,1
23426,0
23433,1
23436,1
23438,1
23446,0
23472,0
23474,1
23481,0
23487,1
23489,1
23490,1
23492,1
23503,1
23515,1
23527,0
23538,1
23543,1
23550,0
23555,0
23568,0
23569,0
23570,1
23573,1
23581,1
23594,1
23612,1
23614,1
23616,1
23617,1
23622,0
23629,0
23639,1
23643,0
23654,1
23656,0
23672,0
23686,0
23711,0
23716,1
23718,1
23721,0
23728,0
23745,0
23754,1
23771,0
23783,0
23795,1
23808,0
23812,1
23836,1
23838,1
23841,0
23842,1
23846,1
23859,1
23863,1
23865,0
23866,1
23890,0
23913,0
23918,1
23920,0
23928,0
23934,1
23943,1
23948,1
23953,1
23957,1
23967,0
23968,1
23988,0
23995,1
24016,1
24024,1
24066,1
24073,0
24094,0
24099,0
24108,0
24109,0
24110,0
24113,0
24117,0
24120,1
24127,0
24159,1
24161,1
24164,0
24177,0
24183,0
24187,0
24190,0
24193,0
24213,1
24217,1
24231,0
24235,0
24242,1
24251,1
24257,1
24261,0
24265,0
24278,0
24289,0
24297,1
24298,0
24312,0
24313,1
24326,1
24328,0
24340,0
24346,0
24375,0
24390,0
24394,1
24409,0
24419,0
24425,1
24434,0
24439,0
24442,0
24451,0
24456,1
24457,1
24461,0
24475,1
24489,1
24499,1
24506,1
24510,1
24513,0
24518,0
24534,0
24543,0
24553,1
24558,0
24567,0
24575,1
24589,1
24597,1
24599,0
24602,0
24622,1
24623,0
24629,0
24638,0
24657,1
24661,1
24681,1
24691,1
24697,0
24700,1
24703,1
24706,0
24725,1
24736,0
24741,1
24752,1
24761,0
24770,0
24773,1
24780,0
24781,0
24804,1
24807,0
24820,0
24822,0
24829,1
24841,1
24842,1
24857,1
24878,1
24886,1
24893,1
24903,0
24905,1
24917,1
24922,1
24940,1
24966,1
24984,1
24997,0
25006,1
25012,1
25025,1
25036,0
25039,1
25047,1
25071,1
25076,1
25081,1
25094,1
25095,1
25099,1
25106,1
25128,0
25157,1
25175,1
25181,0
25195,1
25220,1
25223,1
25231,1
25234,0
25251,0
25266,0
25267,1
25270,1
25271,0
25281,1
25288,1
25300,1
25303,0
25305,1
25306,1
25327,1
25338,1
25354,1
25361,0
25380,1
25388,0
25390,0
25391,0
25395,0
25408,1
25409,1
25417,0
25420,1
25421,1
25435,0
25442,1
25448,0
25464,0
25467,1
25471,0
25474,0
25477,1
25484,0
25492,1
25493,1
25494,0
25514,0
25526,1
25531,0
25542,1
25547,1
25549,1
25553,0
25598,0
25611,1
25616,0
25618,1
25628,0
25632,0
25684,0
25689,0
25691,0
25740,0
25751,0
25753,1
25755,1
25761,1
25779,0
25805,1
25806,0
25807,1
25811,1
25826,1
25852,0
25862,1
25869,0
25877,1
25900,1
25903,0
25908,1
25911,1
25930,1
25937,0
25938,0
25945,0
25948,1
25952,1
25960,0
25983,1
25995,1
26003,0
26009,1
26048,1
26065,0
26068,0
26085,1
26113,0
26115,0
26129,1
26130,1
26140,1
26163,1
26167,1
26178,0
26180,0
26182,0
26187,1
26193,1
26199,0
26220,0
26242,1
26257,0
26262,1
26277,1
26278,1
26289,0
26319,0
26340,0
26356,1
26360,1
26363,0
26365,1
26366,1
26367,1
26371,1
26372,1
26398,1
26402,0
26433,0
26442,1
26450,1
26459,0
26460,1
26466,1
26483,1
26492,1
26495,0
26498,1
26533,1
26544,1
26552,0
26584,0
26594,0
26598,1
26605,0
26612,0
26622,1
26685,1
26689,0
26691,1
26712,1
26718,1
26723,1
26739,1
26748,1
26752,0
26753,0
26766,0
26770,1
26774,0
26790,0
26792,0
26811,1
26814,0
26818,1
26821,1
26824,0
26826,0
26832,1
26860,0
26869,0
26876,1
26891,1
26896,1
26905,0
26912,0
26932,1
26935,1
26969,1
26971,0
26976,0
26983,1
26996,0
27001,1
27014,1
27017,0
27023,1
27025,0
27028,1
27033,1
27053,1
27055,1
27061,1
27065,0
27082,1
27083,0
27098,1
27099,0
27118,0
27139,0
27153,0
27157,0
27166,1
27188,0
27190,1
27193,1
27207,1
27211,1
27238,1
27241,1
27247,0
27253,1
27256,1
27257,0
27290,0
27291,1
27308,1
27309,1
27310,1
27321,0
27345,1
27350,1
27357,0
27358,0
27359,0
27360,1
27374,1
27377,0
27378,1
27393,1
27408,1
27421,0
27428,0
27433,1
27459,1
27478,1
27482,1
27534,1
27535,1
27539,0
27542,1
27565,0
27580,1
27604,0
27611,0
27620,1
27633,1
27637,0
27644,0
27648,1
27653,0
27660,1
27663,1
27668,0
27678,1
27694,0
27723,1
27731,1
27738,0
27766,1
27772,0
27773,1
27791,1
27804,0
27810,1
